date,commit,cpu,class,parameters,method,ratio
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,UnitLoop,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatch,0.48
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatchBucketed,0.43
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=1, Shape=clustered",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=1, Shape=clustered",TreeWithinDistance,0.52
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=1, Shape=uniform",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=1, Shape=uniform",TreeWithinDistance,0.44
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=2, Shape=clustered",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=2, Shape=clustered",TreeWithinDistance,1.26
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=2, Shape=uniform",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=2, Shape=uniform",TreeWithinDistance,1.07
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=3, Shape=clustered",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=3, Shape=clustered",TreeWithinDistance,1.38
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=3, Shape=uniform",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=3, Shape=uniform",TreeWithinDistance,1.27
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=4, Shape=clustered",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=4, Shape=clustered",TreeWithinDistance,1.39
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=4, Shape=uniform",LengthFilteredScan,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BkTreeBenchmarks,"Radius=4, Shape=uniform",TreeWithinDistance,1.35
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BpeBenchmarks,,Unigram,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,BpeBenchmarks,,Bpe,2.64
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,DecompositionBenchmarks,,TruncatedSvd_Rank20,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,DecompositionBenchmarks,,Nmf_Rank20,7.08
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,DecompositionBenchmarks,,MlNet_ProjectToPrincipalComponents_Rank20,0.84
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzBenchmarks,,Ratio,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzBenchmarks,,PartialRatio,7.04
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzBenchmarks,,TokenSortRatio,9.41
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzBenchmarks,,TokenSetRatio,10.7
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzBenchmarks,,WRatio,20.49
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=Ratio,Lodestar,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=Ratio,FuzzySharp,2.16
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=PartialRatio,Lodestar,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=PartialRatio,FuzzySharp,13.16
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=TokenSetRatio,Lodestar,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=TokenSetRatio,FuzzySharp,1.7
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=WRatio,Lodestar,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,FuzzIncumbentBenchmarks,Operation=WRatio,FuzzySharp,2.12
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=8,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=8,Distance_CodePoint,1.21
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.05
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=8,SubsequenceLength_Utf16,1.05
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=12,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=12,Distance_CodePoint,1.22
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=12,NormalizedSimilarity_Utf16,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=12,SubsequenceLength_Utf16,1.06
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=16,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=16,Distance_CodePoint,1.17
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=16,NormalizedSimilarity_Utf16,1.04
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=16,SubsequenceLength_Utf16,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=20,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=20,Distance_CodePoint,1.15
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=20,NormalizedSimilarity_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=20,SubsequenceLength_Utf16,0.9
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=24,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=24,Distance_CodePoint,1.13
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=24,NormalizedSimilarity_Utf16,0.96
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=24,SubsequenceLength_Utf16,0.87
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=32,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=32,Distance_CodePoint,1.08
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=32,NormalizedSimilarity_Utf16,1.07
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=32,SubsequenceLength_Utf16,0.96
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=128,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=128,Distance_CodePoint,1.05
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=128,NormalizedSimilarity_Utf16,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=128,SubsequenceLength_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=512,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=512,Distance_CodePoint,1.08
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.02
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelBenchmarks,Length=512,SubsequenceLength_Utf16,1.06
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=20,Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=20,Distance_Utf16,0.44
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=128,Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=128,Distance_Utf16,2.06
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=512,Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,IndelCodePointBenchmarks,Length=512,Distance_Utf16,2.72
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x16x16,Lodestar_Fit,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x16x16,NumFlat_Fit,5.5
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x16x16,MetaNumerics_Fit,13.87
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x2x8,Lodestar_Fit,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x2x8,NumFlat_Fit,7.6
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=10000x2x8,MetaNumerics_Fit,4.03
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=50000x8x32,Lodestar_Fit,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=50000x8x32,NumFlat_Fit,13.07
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansFitIncumbentBenchmarks,Shape=50000x8x32,MetaNumerics_Fit,20.51
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=10000x16x16,Lodestar_Lloyd,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=10000x16x16,NumFlat_Lloyd,1.52
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=10000x2x8,Lodestar_Lloyd,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=10000x2x8,NumFlat_Lloyd,3.88
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=50000x8x32,Lodestar_Lloyd,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,KMeansLloydIncumbentBenchmarks,Shape=50000x8x32,NumFlat_Lloyd,2.11
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=8,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=8,Kernel,0.48
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=8,Dp_Cjk,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=8,Kernel_Cjk,0.82
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=12,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=12,Kernel,0.31
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=12,Dp_Cjk,0.99
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=12,Kernel_Cjk,0.56
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=14,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=14,Kernel,0.31
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=14,Dp_Cjk,0.96
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=14,Kernel_Cjk,0.43
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=16,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=16,Kernel,0.23
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=16,Dp_Cjk,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=16,Kernel_Cjk,0.39
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=18,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=18,Kernel,0.13
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=18,Dp_Cjk,0.97
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=18,Kernel_Cjk,0.21
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=20,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=20,Kernel,0.11
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=20,Dp_Cjk,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=20,Kernel_Cjk,0.18
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=24,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=24,Kernel,0.1
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=24,Dp_Cjk,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=24,Kernel_Cjk,0.16
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=32,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=32,Kernel,0.07
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=32,Dp_Cjk,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=32,Kernel_Cjk,0.11
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=48,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=48,Kernel,0.04
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=48,Dp_Cjk,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=48,Kernel_Cjk,0.08
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=64,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=64,Kernel,0.03
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=64,Dp_Cjk,1.02
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=64,Kernel_Cjk,0.06
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=96,Dp,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=96,Kernel,0.03
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=96,Dp_Cjk,0.98
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LcsGateBenchmarks,Band=96,Kernel_Cjk,0.08
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=8,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=8,Distance_Utf16_Cjk,0.97
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=8,Distance_CodePoint,4.54
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=8,NormalizedSimilarity_Utf16,0.99
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=64,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=64,Distance_Utf16_Cjk,1.29
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=64,Distance_CodePoint,2.29
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=64,NormalizedSimilarity_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=128,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=128,Distance_Utf16_Cjk,1.94
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=128,Distance_CodePoint,1.72
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=128,NormalizedSimilarity_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=512,Distance_Utf16,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=512,Distance_Utf16_Cjk,1.46
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=512,Distance_CodePoint,1.2
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.01
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_Utf16,0.71
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_Utf16,0.66
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_Utf16,0.77
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_Utf16,0.79
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_Utf16,0.83
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_Utf16,0.83
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_Utf16,2.13
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_Utf16,2.05
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_CodePoint,1.0
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_Utf16,2.89
2026-09-16,1cdec9f1eccc530c49b20f73615db7f4338cfd7f,AMD EPYC 9V74,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_CodePoint,1.0
